x0,y0,x2,y1,x4,y2,x6,y3,x8,y4,x10,y5,x12,y6,x14,y7,x16,y8,x18,y9,x20,y10,x22,y11,x24,y12,x26,y13,x28,y14,x30,y15,x32,y16,x34,y17,x36,y18,x38,y19,x40,y20,label
0.0,0.0,-0.04885,-0.02536,-0.07528,-0.09823,-0.05833,-0.16272,-0.03898,-0.21479,-0.08223,-0.22698,-0.10618,-0.31328,-0.12189,-0.36916,-0.13765,-0.41764,-0.04175,-0.23845,-0.04261,-0.34405,-0.0419,-0.40841,-0.04364,-0.46194,-0.00767,-0.22081,-0.00055,-0.31935,0.00253,-0.38232,0.00653,-0.43891,0.0221,-0.18367,0.00528,-0.21787,-0.01235,-0.18294,-0.02412,-0.14944,6
0.0,0.0,-0.05072,-0.02571,-0.07773,-0.09722,-0.06088,-0.16195,-0.04102,-0.21312,-0.08243,-0.226,-0.10724,-0.31338,-0.12289,-0.36849,-0.13843,-0.41664,-0.04187,-0.23737,-0.04279,-0.34434,-0.04196,-0.4076,-0.04377,-0.46115,-0.0082,-0.21952,-0.00016,-0.31839,0.00316,-0.38026,0.0064,-0.43697,0.02154,-0.18114,0.00593,-0.22023,-0.01201,-0.18418,-0.02471,-0.14913,6
0.0,0.0,-0.04892,-0.0237,-0.07545,-0.0947,-0.05876,-0.16119,-0.0384,-0.21376,-0.0836,-0.22199,-0.10662,-0.3097,-0.12155,-0.36524,-0.13718,-0.41352,-0.0428,-0.233,-0.04272,-0.34037,-0.04121,-0.40336,-0.0432,-0.45702,-0.00878,-0.2159,-0.00105,-0.31481,0.00287,-0.37645,0.00648,-0.43456,0.02137,-0.17884,0.00353,-0.21784,-0.01217,-0.17641,-0.0214,-0.13789,6
0.0,0.0,-0.04837,-0.02644,-0.0747,-0.09658,-0.0553,-0.1616,-0.03086,-0.20998,-0.07942,-0.22312,-0.10408,-0.31088,-0.11917,-0.36645,-0.1341,-0.4138,-0.03887,-0.23418,-0.03812,-0.34076,-0.03565,-0.40322,-0.03639,-0.45554,-0.005,-0.21598,0.00469,-0.3129,0.00893,-0.37414,0.01334,-0.4303,0.02504,-0.17788,0.00963,-0.21916,-0.00771,-0.18775,-0.0197,-0.15708,6
0.0,0.0,-0.04904,-0.02667,-0.07375,-0.09828,-0.05151,-0.16287,-0.02721,-0.20922,-0.07938,-0.22609,-0.10434,-0.31376,-0.11932,-0.36965,-0.13448,-0.41752,-0.0394,-0.23677,-0.03897,-0.34408,-0.03643,-0.40786,-0.03702,-0.46106,-0.00635,-0.21812,0.00441,-0.31492,0.00928,-0.37717,0.01391,-0.43455,0.02267,-0.17908,0.00795,-0.21982,-0.00887,-0.18548,-0.01997,-0.15259,6
0.0,0.0,-0.05008,-0.02552,-0.07517,-0.09649,-0.05447,-0.16224,-0.03232,-0.21243,-0.08162,-0.22329,-0.10482,-0.31175,-0.11918,-0.36819,-0.13354,-0.41699,-0.04054,-0.23496,-0.03978,-0.34232,-0.03681,-0.40574,-0.0372,-0.45876,-0.00696,-0.21745,0.00385,-0.31555,0.00969,-0.37725,0.0145,-0.43351,0.02266,-0.17984,0.00765,-0.22073,-0.00958,-0.18407,-0.02173,-0.14815,6
0.0,0.0,-0.05049,-0.0263,-0.07605,-0.09805,-0.05622,-0.16327,-0.03287,-0.21159,-0.0795,-0.22521,-0.10554,-0.31304,-0.12095,-0.36842,-0.13666,-0.41591,-0.0389,-0.23524,-0.03848,-0.3439,-0.0364,-0.4057,-0.03846,-0.45774,-0.00567,-0.21672,0.00459,-0.31516,0.00986,-0.37666,0.01493,-0.43298,0.02321,-0.17698,0.00688,-0.22481,-0.00717,-0.18745,-0.01485,-0.14956,6
0.0,0.0,-0.04978,-0.0254,-0.07573,-0.09836,-0.05319,-0.16278,-0.02756,-0.20978,-0.07982,-0.2267,-0.10338,-0.31371,-0.11805,-0.36928,-0.13284,-0.41724,-0.03911,-0.2378,-0.0391,-0.34397,-0.0367,-0.40697,-0.03726,-0.45862,-0.00556,-0.21906,0.00495,-0.3179,0.01065,-0.37839,0.01547,-0.43376,0.02373,-0.18058,0.00841,-0.22268,-0.00845,-0.18721,-0.02035,-0.15274,6
0.0,0.0,-0.04996,-0.02447,-0.07604,-0.09718,-0.05335,-0.16268,-0.02759,-0.21103,-0.08072,-0.22673,-0.1044,-0.3136,-0.11916,-0.36915,-0.1341,-0.41701,-0.04007,-0.23805,-0.04006,-0.34414,-0.03751,-0.40698,-0.03792,-0.45851,-0.00657,-0.21946,0.00402,-0.31815,0.00984,-0.37863,0.01492,-0.43394,0.02279,-0.18116,0.00817,-0.2218,-0.0077,-0.18467,-0.01854,-0.14891,6
0.0,0.0,-0.04836,-0.02541,-0.07421,-0.10076,-0.0525,-0.16862,-0.02904,-0.22157,-0.08103,-0.22493,-0.10422,-0.31185,-0.11926,-0.36768,-0.13405,-0.41608,-0.04015,-0.23743,-0.04088,-0.34272,-0.03881,-0.40555,-0.03925,-0.45783,-0.00602,-0.21995,0.0038,-0.31941,0.00964,-0.3799,0.01517,-0.43561,0.02417,-0.18268,0.0084,-0.2188,-0.00725,-0.18078,-0.01719,-0.14603,6
0.0,0.0,-0.04918,-0.02606,-0.07344,-0.09928,-0.05031,-0.16585,-0.0245,-0.21599,-0.07861,-0.22511,-0.10285,-0.31196,-0.11768,-0.36721,-0.13214,-0.41499,-0.03819,-0.23763,-0.0386,-0.34278,-0.03628,-0.40503,-0.03662,-0.45652,-0.00499,-0.21977,0.0062,-0.31739,0.01202,-0.37758,0.01732,-0.43263,0.02446,-0.1813,0.01129,-0.22202,-0.00499,-0.18522,-0.01646,-0.14982,6
0.0,0.0,-0.04934,-0.02762,-0.07437,-0.10093,-0.05082,-0.16606,-0.02487,-0.21498,-0.07786,-0.22932,-0.10287,-0.3158,-0.11824,-0.37181,-0.13288,-0.42013,-0.03764,-0.24143,-0.03813,-0.34598,-0.0364,-0.40942,-0.03651,-0.46158,-0.00426,-0.22268,0.00764,-0.31966,0.01384,-0.38026,0.02053,-0.43524,0.02509,-0.1837,0.01168,-0.22005,-0.00445,-0.18549,-0.01538,-0.15364,6
0.0,0.0,-0.05051,-0.02634,-0.07609,-0.09855,-0.05291,-0.1642,-0.02723,-0.21464,-0.0796,-0.22828,-0.10342,-0.31599,-0.1185,-0.37239,-0.13281,-0.42141,-0.03888,-0.23995,-0.03862,-0.3456,-0.03592,-0.40856,-0.03513,-0.46041,-0.00525,-0.22044,0.00614,-0.31953,0.01243,-0.37917,0.0189,-0.4337,0.02471,-0.18074,0.01063,-0.21867,-0.00671,-0.18389,-0.01909,-0.15143,6
0.0,0.0,-0.05008,-0.02799,-0.07493,-0.09931,-0.05253,-0.16356,-0.02758,-0.2114,-0.07722,-0.22935,-0.10097,-0.31702,-0.11566,-0.37251,-0.12985,-0.42047,-0.03704,-0.24028,-0.03687,-0.34598,-0.0353,-0.40941,-0.036,-0.46174,-0.00389,-0.22061,0.00821,-0.31894,0.01408,-0.38026,0.01931,-0.43515,0.025,-0.18031,0.01185,-0.223,-0.0069,-0.19462,-0.02133,-0.16574,6
0.0,0.0,-0.05108,-0.02773,-0.07624,-0.09845,-0.05307,-0.16452,-0.02726,-0.21401,-0.07965,-0.22818,-0.1037,-0.31659,-0.11812,-0.37298,-0.13197,-0.4216,-0.03911,-0.23944,-0.03906,-0.34602,-0.0366,-0.40966,-0.0366,-0.46232,-0.00572,-0.22053,0.00557,-0.31887,0.01187,-0.3801,0.01744,-0.43555,0.02387,-0.18064,0.00921,-0.22551,-0.00897,-0.19291,-0.02207,-0.15941,6
0.0,0.0,-0.04851,-0.02894,-0.07266,-0.10061,-0.05113,-0.16345,-0.02885,-0.21024,-0.07618,-0.22916,-0.09941,-0.31736,-0.11432,-0.37278,-0.12816,-0.42039,-0.0361,-0.23995,-0.03573,-0.34541,-0.03479,-0.40884,-0.0356,-0.46193,-0.00271,-0.21907,0.00974,-0.31798,0.01547,-0.38001,0.02021,-0.43632,0.02663,-0.17678,0.01786,-0.21318,-0.00173,-0.19999,-0.0197,-0.18887,6
0.0,0.0,-0.05105,-0.02806,-0.07674,-0.09884,-0.05494,-0.16354,-0.03038,-0.21135,-0.08086,-0.22681,-0.10432,-0.31671,-0.1185,-0.3735,-0.13224,-0.42155,-0.03989,-0.23782,-0.03926,-0.34524,-0.03668,-0.40885,-0.03692,-0.46225,-0.0064,-0.21755,0.00581,-0.31522,0.01205,-0.37745,0.01713,-0.43399,0.02393,-0.17586,0.01283,-0.21828,-0.00639,-0.19758,-0.02316,-0.17694,6
0.0,0.0,-0.04828,-0.02781,-0.07276,-0.09922,-0.05266,-0.16369,-0.03009,-0.21224,-0.07681,-0.22749,-0.10011,-0.31593,-0.115,-0.37133,-0.12926,-0.41887,-0.03641,-0.23825,-0.03556,-0.3443,-0.03435,-0.40767,-0.03538,-0.46099,-0.00271,-0.21822,0.00965,-0.31614,0.01542,-0.37786,0.02032,-0.43418,0.02699,-0.17751,0.01514,-0.21524,-0.00468,-0.19318,-0.02128,-0.17305,6
0.0,0.0,-0.04997,-0.02787,-0.07451,-0.09792,-0.05336,-0.15948,-0.03074,-0.2068,-0.07813,-0.22816,-0.10154,-0.31616,-0.11585,-0.37248,-0.12919,-0.42066,-0.03714,-0.2395,-0.03636,-0.34537,-0.03413,-0.40955,-0.03403,-0.46286,-0.00367,-0.21993,0.00872,-0.31864,0.01425,-0.38064,0.01863,-0.43666,0.02597,-0.1791,0.01517,-0.21844,-0.00454,-0.19523,-0.02153,-0.17237,6
0.0,0.0,-0.04975,-0.02938,-0.07348,-0.10081,-0.05236,-0.16484,-0.0293,-0.2133,-0.07678,-0.23001,-0.10047,-0.31874,-0.11539,-0.37497,-0.12961,-0.42298,-0.03669,-0.23983,-0.03508,-0.34576,-0.03301,-0.40907,-0.03345,-0.46204,-0.0037,-0.21943,0.0083,-0.31745,0.01365,-0.38029,0.01832,-0.4366,0.02494,-0.17819,0.01333,-0.21944,-0.00583,-0.19824,-0.02136,-0.17679,6
0.0,0.0,-0.05085,-0.02821,-0.07502,-0.09798,-0.05523,-0.1626,-0.03313,-0.21194,-0.07978,-0.22594,-0.10381,-0.31572,-0.11831,-0.37233,-0.13226,-0.42091,-0.03892,-0.2355,-0.03774,-0.34362,-0.03485,-0.40712,-0.03522,-0.4613,-0.00575,-0.2163,0.00549,-0.31404,0.01177,-0.37644,0.01726,-0.43343,0.02361,-0.17621,0.00891,-0.22116,-0.00869,-0.18976,-0.02078,-0.15765,6
0.0,0.0,-0.05003,-0.02846,-0.07378,-0.09792,-0.05228,-0.16216,-0.02834,-0.20914,-0.07741,-0.22699,-0.10123,-0.31644,-0.1159,-0.37197,-0.13028,-0.41941,-0.03663,-0.23707,-0.03598,-0.34537,-0.03417,-0.40936,-0.03531,-0.46204,-0.00321,-0.21708,0.00889,-0.31612,0.01441,-0.37856,0.01945,-0.4347,0.02643,-0.17583,0.01424,-0.21843,-0.00448,-0.18914,-0.01868,-0.15933,6
0.0,0.0,-0.05076,-0.02805,-0.07624,-0.0993,-0.05455,-0.16408,-0.03005,-0.21185,-0.08065,-0.22819,-0.10397,-0.31729,-0.11853,-0.37376,-0.13304,-0.42241,-0.03994,-0.23846,-0.03938,-0.34635,-0.03708,-0.41075,-0.03764,-0.46322,-0.00636,-0.21912,0.0052,-0.31824,0.01135,-0.3799,0.01671,-0.43566,0.02355,-0.1796,0.0095,-0.2225,-0.00935,-0.18936,-0.02331,-0.15622,6
0.0,0.0,-0.05257,-0.02907,-0.07771,-0.09716,-0.05827,-0.16117,-0.03602,-0.20708,-0.07971,-0.22777,-0.10441,-0.31765,-0.11899,-0.37325,-0.13339,-0.42031,-0.0394,-0.23777,-0.03748,-0.34518,-0.03493,-0.40699,-0.03631,-0.45975,-0.00666,-0.21829,0.00676,-0.31471,0.01287,-0.37732,0.01782,-0.43405,0.02287,-0.17672,0.01009,-0.22162,-0.01011,-0.1936,-0.02592,-0.16428,6
0.0,0.0,-0.04932,-0.02865,-0.07327,-0.10013,-0.05265,-0.164,-0.02871,-0.21118,-0.07555,-0.22738,-0.09894,-0.31523,-0.11318,-0.37071,-0.12709,-0.41857,-0.03531,-0.23669,-0.03381,-0.34314,-0.0309,-0.40694,-0.03101,-0.46049,-0.00265,-0.21667,0.0104,-0.31404,0.0167,-0.37659,0.02192,-0.43348,0.0263,-0.17598,0.01513,-0.21488,-0.00319,-0.18156,-0.01733,-0.14872,6
0.0,0.0,-0.05042,-0.02804,-0.07566,-0.09805,-0.05687,-0.1604,-0.03493,-0.2068,-0.07789,-0.22851,-0.10086,-0.31633,-0.1155,-0.37213,-0.12926,-0.41955,-0.03746,-0.23906,-0.03618,-0.3447,-0.03403,-0.40831,-0.03417,-0.46073,-0.00428,-0.21896,0.00799,-0.31739,0.01341,-0.37941,0.01749,-0.43419,0.0249,-0.17769,0.01331,-0.21902,-0.00742,-0.19979,-0.02559,-0.1796,6
0.0,0.0,-0.05001,-0.02762,-0.07537,-0.09838,-0.0559,-0.16164,-0.03378,-0.20926,-0.07755,-0.22921,-0.10047,-0.31638,-0.11536,-0.37101,-0.12987,-0.41805,-0.03758,-0.23928,-0.03615,-0.34421,-0.03433,-0.40721,-0.03508,-0.45973,-0.00468,-0.21917,0.0075,-0.31766,0.01303,-0.37947,0.01745,-0.43448,0.02406,-0.17865,0.0126,-0.21778,-0.00691,-0.19399,-0.0234,-0.17018,6
0.0,0.0,-0.05075,-0.02989,-0.07437,-0.09865,-0.05427,-0.16169,-0.0336,-0.20921,-0.0768,-0.22966,-0.09933,-0.31837,-0.11375,-0.3738,-0.12781,-0.42069,-0.03692,-0.23977,-0.0356,-0.345,-0.03311,-0.40785,-0.03365,-0.46069,-0.00439,-0.21866,0.00735,-0.31537,0.01284,-0.37758,0.01649,-0.43389,0.02486,-0.17533,0.01472,-0.22102,-0.00743,-0.20615,-0.02779,-0.18937,6
0.0,0.0,-0.05129,-0.03079,-0.0752,-0.10035,-0.05498,-0.16335,-0.0333,-0.20928,-0.07695,-0.23034,-0.10057,-0.31856,-0.11537,-0.37377,-0.1299,-0.42046,-0.03761,-0.24061,-0.03639,-0.34618,-0.034,-0.4093,-0.03458,-0.46221,-0.0053,-0.21982,0.00683,-0.31669,0.01241,-0.37921,0.01623,-0.43532,0.02383,-0.17641,0.0139,-0.22273,-0.00807,-0.20691,-0.02799,-0.18853,6
0.0,0.0,-0.05001,-0.03135,-0.07538,-0.09883,-0.05537,-0.16014,-0.03152,-0.20603,-0.07486,-0.23195,-0.09943,-0.3203,-0.11438,-0.37482,-0.12836,-0.42159,-0.03502,-0.24148,-0.03344,-0.34735,-0.0312,-0.4103,-0.03114,-0.46431,-0.00232,-0.21879,0.00897,-0.31512,0.01374,-0.37867,0.01757,-0.43649,0.02703,-0.17361,0.01834,-0.21521,-0.00356,-0.20838,-0.02473,-0.2,6
0.0,0.0,-0.05213,-0.03306,-0.07672,-0.1031,-0.05757,-0.16425,-0.0373,-0.21049,-0.07614,-0.23525,-0.09929,-0.32378,-0.11425,-0.379,-0.1283,-0.42661,-0.03593,-0.24517,-0.03464,-0.34986,-0.03333,-0.41436,-0.03349,-0.46752,-0.00252,-0.22294,0.00792,-0.32049,0.01272,-0.38446,0.01631,-0.44063,0.0266,-0.17901,0.01545,-0.2206,-0.00768,-0.21774,-0.03024,-0.21297,6
0.0,0.0,-0.05151,-0.02958,-0.07854,-0.10125,-0.05805,-0.16461,-0.03262,-0.21179,-0.07954,-0.22975,-0.10302,-0.31836,-0.11783,-0.37396,-0.1322,-0.42221,-0.03906,-0.24038,-0.03781,-0.34673,-0.03546,-0.40956,-0.03546,-0.46226,-0.00549,-0.22021,0.00611,-0.31928,0.0119,-0.38122,0.01715,-0.43676,0.02456,-0.17862,0.01072,-0.22104,-0.00982,-0.19564,-0.02661,-0.16982,6
