x0,y0,x2,y1,x4,y2,x6,y3,x8,y4,x10,y5,x12,y6,x14,y7,x16,y8,x18,y9,x20,y10,x22,y11,x24,y12,x26,y13,x28,y14,x30,y15,x32,y16,x34,y17,x36,y18,x38,y19,x40,y20,label
0.0,0.0,-0.04951,-0.03736,-0.08428,-0.12103,-0.1034,-0.19412,-0.12904,-0.24474,-0.07303,-0.18544,-0.08359,-0.25289,-0.09062,-0.3041,-0.09621,-0.34427,-0.03986,-0.19735,-0.06168,-0.25957,-0.07611,-0.24952,-0.08372,-0.24097,-0.00263,-0.19816,-0.00918,-0.28061,-0.02027,-0.33858,-0.02912,-0.39078,0.0369,-0.18505,0.06418,-0.24351,0.08319,-0.28395,0.09895,-0.31868,8
0.0,0.0,-0.05016,-0.0368,-0.08575,-0.12095,-0.1049,-0.19595,-0.12961,-0.24555,-0.07416,-0.18115,-0.08858,-0.24149,-0.09785,-0.28374,-0.10589,-0.31399,-0.04176,-0.19572,-0.06531,-0.26147,-0.08268,-0.26369,-0.09407,-0.26472,-0.00416,-0.19718,-0.01102,-0.28195,-0.02253,-0.33965,-0.03156,-0.39034,0.03589,-0.1842,0.06327,-0.24326,0.08182,-0.28448,0.09732,-0.31974,8
0.0,0.0,-0.05217,-0.03588,-0.08725,-0.11932,-0.10501,-0.19536,-0.12902,-0.24441,-0.07349,-0.17762,-0.08555,-0.24005,-0.09302,-0.28449,-0.09932,-0.31628,-0.04183,-0.19186,-0.06783,-0.25801,-0.0875,-0.26877,-0.10187,-0.28081,-0.00397,-0.19282,-0.0104,-0.28062,-0.02198,-0.3396,-0.03171,-0.39112,0.03603,-0.18061,0.06361,-0.24101,0.08252,-0.28234,0.09778,-0.3181,8
0.0,0.0,-0.05244,-0.03767,-0.08735,-0.1199,-0.10545,-0.19588,-0.12967,-0.24467,-0.07283,-0.17634,-0.08728,-0.23357,-0.09855,-0.27139,-0.1072,-0.29322,-0.04279,-0.19115,-0.06923,-0.25921,-0.09138,-0.27896,-0.1088,-0.30273,-0.00513,-0.19277,-0.01072,-0.28202,-0.02262,-0.34106,-0.03254,-0.39231,0.03455,-0.1811,0.06223,-0.24221,0.08152,-0.28345,0.09734,-0.31894,8
0.0,0.0,-0.05037,-0.03457,-0.08482,-0.1154,-0.10344,-0.18728,-0.12812,-0.24049,-0.07135,-0.18398,-0.07872,-0.25991,-0.08328,-0.32162,-0.08467,-0.3679,-0.03843,-0.19323,-0.06115,-0.25759,-0.07735,-0.25194,-0.08535,-0.24474,-0.00125,-0.19326,-0.008,-0.27875,-0.02043,-0.3364,-0.03009,-0.38702,0.03838,-0.17924,0.06405,-0.23885,0.08194,-0.28054,0.097,-0.31638,8
0.0,0.0,-0.05013,-0.03792,-0.08477,-0.11802,-0.10377,-0.19117,-0.12745,-0.24618,-0.0721,-0.18365,-0.08523,-0.25011,-0.09295,-0.29835,-0.09893,-0.3342,-0.03911,-0.19571,-0.06112,-0.26095,-0.07573,-0.25758,-0.08395,-0.25189,-0.00231,-0.19681,-0.00934,-0.28213,-0.02061,-0.34025,-0.02965,-0.39118,0.03705,-0.18393,0.06423,-0.24288,0.08275,-0.28454,0.09843,-0.3199,8
0.0,0.0,-0.05193,-0.04121,-0.08696,-0.11897,-0.10631,-0.19299,-0.12916,-0.24742,-0.07195,-0.17982,-0.08855,-0.23609,-0.10193,-0.26961,-0.11227,-0.28717,-0.0414,-0.19442,-0.06525,-0.26617,-0.08385,-0.29169,-0.09764,-0.3195,-0.00416,-0.19547,-0.01156,-0.28337,-0.0243,-0.34278,-0.03392,-0.39469,0.03557,-0.18341,0.06316,-0.24304,0.08198,-0.28521,0.09807,-0.32118,8
0.0,0.0,-0.0505,-0.038,-0.08498,-0.11946,-0.1037,-0.19125,-0.12729,-0.24556,-0.07192,-0.18746,-0.07807,-0.26102,-0.08156,-0.32186,-0.08265,-0.3681,-0.03874,-0.19708,-0.06105,-0.26244,-0.07547,-0.2536,-0.08271,-0.24334,-0.00146,-0.19715,-0.00851,-0.28195,-0.01938,-0.34088,-0.02841,-0.39294,0.03823,-0.18292,0.06411,-0.24247,0.0829,-0.2835,0.09851,-0.31866,8
0.0,0.0,-0.05167,-0.03643,-0.0866,-0.117,-0.10513,-0.18945,-0.12831,-0.24469,-0.07255,-0.18535,-0.0797,-0.26208,-0.08435,-0.32374,-0.08667,-0.37088,-0.03917,-0.19493,-0.06263,-0.26138,-0.07923,-0.25474,-0.08795,-0.24538,-0.00227,-0.19497,-0.00957,-0.28094,-0.02103,-0.34028,-0.03005,-0.39224,0.03709,-0.18101,0.06294,-0.24083,0.08168,-0.28206,0.09732,-0.31729,8
0.0,0.0,-0.05052,-0.03986,-0.08512,-0.1187,-0.10323,-0.19182,-0.12475,-0.24638,-0.07262,-0.18341,-0.08562,-0.24635,-0.09229,-0.2885,-0.09731,-0.31687,-0.04033,-0.19673,-0.0631,-0.26259,-0.078,-0.27172,-0.08825,-0.27981,-0.00286,-0.19763,-0.01029,-0.2818,-0.02092,-0.34074,-0.0302,-0.39287,0.03696,-0.18457,0.06396,-0.2429,0.0825,-0.28311,0.09765,-0.31778,8
0.0,0.0,-0.05322,-0.03807,-0.08847,-0.11871,-0.10675,-0.19303,-0.12969,-0.24619,-0.07216,-0.18059,-0.08435,-0.24357,-0.09256,-0.28852,-0.09881,-0.31859,-0.04104,-0.19484,-0.06653,-0.25941,-0.08752,-0.27192,-0.10294,-0.28689,-0.00404,-0.19637,-0.01052,-0.28313,-0.02231,-0.34113,-0.03194,-0.3916,0.03515,-0.18421,0.06282,-0.24351,0.08134,-0.284,0.09685,-0.31846,8
0.0,0.0,-0.05262,-0.03847,-0.08641,-0.11766,-0.10449,-0.18879,-0.12758,-0.24149,-0.07102,-0.18493,-0.07681,-0.25765,-0.08049,-0.31563,-0.08207,-0.35983,-0.03836,-0.1941,-0.06305,-0.25645,-0.08016,-0.2554,-0.09018,-0.25685,-0.00141,-0.19411,-0.00879,-0.27844,-0.02129,-0.33642,-0.03161,-0.38774,0.03781,-0.18134,0.0641,-0.24062,0.0828,-0.28126,0.09861,-0.31663,8
0.0,0.0,-0.05271,-0.03729,-0.08676,-0.11893,-0.10465,-0.19232,-0.12871,-0.244,-0.07306,-0.18269,-0.08436,-0.24941,-0.09082,-0.2999,-0.09504,-0.33865,-0.04004,-0.19438,-0.06421,-0.25723,-0.07992,-0.25421,-0.08894,-0.25301,-0.00269,-0.19546,-0.01,-0.28013,-0.02183,-0.33857,-0.03128,-0.39038,0.03675,-0.1835,0.06341,-0.24197,0.08196,-0.28257,0.09772,-0.31795,8
0.0,0.0,-0.05317,-0.03576,-0.08756,-0.1171,-0.1048,-0.18975,-0.12865,-0.24547,-0.0727,-0.18643,-0.07881,-0.2626,-0.08362,-0.32255,-0.08613,-0.36884,-0.03925,-0.19572,-0.06332,-0.26072,-0.08101,-0.25531,-0.08987,-0.24864,-0.00239,-0.19562,-0.00951,-0.28181,-0.02231,-0.34054,-0.03164,-0.39138,0.03706,-0.18217,0.06367,-0.24205,0.08192,-0.28347,0.09747,-0.31859,8
0.0,0.0,-0.05244,-0.03658,-0.087,-0.11924,-0.10428,-0.19314,-0.12738,-0.24987,-0.07334,-0.18952,-0.07962,-0.26678,-0.08305,-0.32732,-0.08444,-0.37442,-0.03935,-0.19901,-0.06099,-0.26263,-0.07374,-0.25104,-0.07905,-0.23878,-0.00214,-0.19937,-0.00984,-0.283,-0.02166,-0.34219,-0.03136,-0.39466,0.0376,-0.18648,0.06394,-0.2452,0.08234,-0.28641,0.0972,-0.32198,8
0.0,0.0,-0.04803,-0.03891,-0.08277,-0.11926,-0.10203,-0.19147,-0.12381,-0.24747,-0.07135,-0.18711,-0.08174,-0.25683,-0.08712,-0.30939,-0.09009,-0.351,-0.0376,-0.19781,-0.05998,-0.262,-0.07052,-0.25013,-0.07405,-0.23812,-2e-05,-0.19837,-0.00799,-0.28177,-0.01909,-0.33999,-0.0284,-0.3924,0.04,-0.18497,0.06624,-0.24238,0.08464,-0.28275,0.09962,-0.31823,8
0.0,0.0,-0.05244,-0.03821,-0.08803,-0.11804,-0.10602,-0.19146,-0.12879,-0.24614,-0.07338,-0.18274,-0.08657,-0.24422,-0.09606,-0.28587,-0.10415,-0.3152,-0.04094,-0.19581,-0.06396,-0.26058,-0.08024,-0.2607,-0.09045,-0.26234,-0.00371,-0.19689,-0.01092,-0.28233,-0.02306,-0.33995,-0.03294,-0.39159,0.0356,-0.18426,0.06276,-0.24301,0.08128,-0.28376,0.09697,-0.31937,8
0.0,0.0,-0.05272,-0.03753,-0.08771,-0.11825,-0.1057,-0.19184,-0.13057,-0.24517,-0.072,-0.18485,-0.08059,-0.25156,-0.08614,-0.30322,-0.08945,-0.34089,-0.03973,-0.19551,-0.06582,-0.26049,-0.08442,-0.26202,-0.09549,-0.26696,-0.00267,-0.19548,-0.00974,-0.28224,-0.02141,-0.34009,-0.03064,-0.3913,0.03679,-0.18189,0.06341,-0.24122,0.08181,-0.28174,0.0974,-0.31684,8
0.0,0.0,-0.05042,-0.03603,-0.08396,-0.11817,-0.10109,-0.18972,-0.12515,-0.24644,-0.069,-0.19077,-0.07375,-0.27018,-0.07866,-0.33324,-0.08027,-0.38067,-0.03574,-0.19803,-0.05964,-0.26099,-0.07707,-0.24628,-0.08455,-0.23299,0.00104,-0.19672,-0.00478,-0.28247,-0.01655,-0.34033,-0.02539,-0.39165,0.03968,-0.18108,0.06582,-0.24027,0.08459,-0.28137,0.10029,-0.3174,8
0.0,0.0,-0.05211,-0.03583,-0.08579,-0.11659,-0.10313,-0.18887,-0.12388,-0.24776,-0.07139,-0.18995,-0.08056,-0.26575,-0.08607,-0.32314,-0.09005,-0.36843,-0.0383,-0.20029,-0.06271,-0.26389,-0.08035,-0.26215,-0.09102,-0.25691,-0.00167,-0.20068,-0.00958,-0.28489,-0.02009,-0.34492,-0.02888,-0.39794,0.03738,-0.18765,0.06374,-0.24723,0.08379,-0.28769,0.1003,-0.32205,8
0.0,0.0,-0.05255,-0.04,-0.08802,-0.12146,-0.10722,-0.19592,-0.13209,-0.25044,-0.07591,-0.18791,-0.09165,-0.2496,-0.10204,-0.2869,-0.11051,-0.31106,-0.0433,-0.20126,-0.06641,-0.26867,-0.08083,-0.27908,-0.08994,-0.28903,-0.00558,-0.20186,-0.01328,-0.2857,-0.02427,-0.34475,-0.03311,-0.39724,0.03451,-0.18919,0.06114,-0.24766,0.07995,-0.28866,0.09572,-0.32441,8
0.0,0.0,-0.05321,-0.03789,-0.08803,-0.12135,-0.10501,-0.19361,-0.12843,-0.24969,-0.0735,-0.191,-0.07888,-0.269,-0.08144,-0.33155,-0.08188,-0.37957,-0.04005,-0.19999,-0.06472,-0.26593,-0.07981,-0.25939,-0.08706,-0.25042,-0.00288,-0.19977,-0.01076,-0.2847,-0.02182,-0.34368,-0.03048,-0.39527,0.03696,-0.18614,0.06231,-0.24524,0.08097,-0.28688,0.09676,-0.32317,8
0.0,0.0,-0.05009,-0.03881,-0.08637,-0.11928,-0.10569,-0.19223,-0.12716,-0.2501,-0.07516,-0.18798,-0.09135,-0.25028,-0.10312,-0.29036,-0.11353,-0.31948,-0.04215,-0.20231,-0.06445,-0.26618,-0.07789,-0.26469,-0.08623,-0.2612,-0.0046,-0.20461,-0.01256,-0.28885,-0.02279,-0.34778,-0.03164,-0.40065,0.03528,-0.19333,0.0614,-0.25244,0.08111,-0.29248,0.09747,-0.32681,8
0.0,0.0,-0.05227,-0.0381,-0.08615,-0.12066,-0.10363,-0.19218,-0.12547,-0.2482,-0.07143,-0.18994,-0.07796,-0.26971,-0.08216,-0.33215,-0.0841,-0.37972,-0.03872,-0.19876,-0.06229,-0.26344,-0.0787,-0.25935,-0.08836,-0.25374,-0.00187,-0.19872,-0.00817,-0.28694,-0.01904,-0.34619,-0.02813,-0.39701,0.03729,-0.1858,0.06445,-0.2459,0.0843,-0.28723,0.1008,-0.32192,8
0.0,0.0,-0.05138,-0.03863,-0.08657,-0.12092,-0.1052,-0.19511,-0.12878,-0.25102,-0.07478,-0.19093,-0.08413,-0.26488,-0.08911,-0.32,-0.09189,-0.36314,-0.04081,-0.2003,-0.0607,-0.26282,-0.07295,-0.25267,-0.07845,-0.24138,-0.0036,-0.2006,-0.00993,-0.28526,-0.02026,-0.34412,-0.02829,-0.39578,0.03597,-0.18866,0.06201,-0.24842,0.08137,-0.28921,0.09789,-0.32332,8
0.0,0.0,-0.05187,-0.0378,-0.08654,-0.11951,-0.10489,-0.19148,-0.12752,-0.2495,-0.07475,-0.19336,-0.08075,-0.27088,-0.08436,-0.33236,-0.08579,-0.37844,-0.04058,-0.20192,-0.06378,-0.26856,-0.07856,-0.25803,-0.08607,-0.24403,-0.00362,-0.20249,-0.00984,-0.28847,-0.02021,-0.34662,-0.02844,-0.39607,0.03586,-0.18946,0.06089,-0.24858,0.07973,-0.29015,0.09598,-0.32506,8
0.0,0.0,-0.05075,-0.03917,-0.08631,-0.11986,-0.10473,-0.19299,-0.1269,-0.25178,-0.07629,-0.19459,-0.0858,-0.26558,-0.09078,-0.31956,-0.09358,-0.3613,-0.04136,-0.20505,-0.06344,-0.26964,-0.07449,-0.26014,-0.07893,-0.24776,-0.00378,-0.20589,-0.01125,-0.28958,-0.02086,-0.34738,-0.02875,-0.39789,0.03602,-0.19336,0.06091,-0.25244,0.07946,-0.29296,0.0952,-0.32738,8
0.0,0.0,-0.05057,-0.0378,-0.08367,-0.12047,-0.10023,-0.19185,-0.12161,-0.25119,-0.06992,-0.19443,-0.07484,-0.27751,-0.07886,-0.34011,-0.07977,-0.38771,-0.0359,-0.2021,-0.05973,-0.2707,-0.07714,-0.2632,-0.08519,-0.25096,0.00099,-0.20233,-0.00324,-0.29049,-0.01154,-0.3495,-0.01717,-0.39923,0.04016,-0.18828,0.06588,-0.24844,0.08484,-0.29005,0.10088,-0.32525,8
0.0,0.0,-0.05017,-0.03701,-0.08433,-0.1171,-0.10129,-0.18989,-0.11992,-0.25122,-0.07072,-0.1954,-0.07946,-0.27609,-0.08434,-0.33446,-0.08759,-0.37973,-0.03779,-0.20463,-0.0614,-0.27064,-0.07827,-0.27164,-0.08889,-0.26704,-0.00186,-0.20478,-0.00748,-0.29006,-0.01418,-0.3493,-0.01977,-0.40084,0.0365,-0.1919,0.06279,-0.25216,0.08292,-0.29241,0.09959,-0.32654,8
0.0,0.0,-0.05001,-0.03803,-0.08393,-0.11955,-0.1016,-0.19283,-0.12213,-0.25358,-0.07121,-0.19776,-0.07891,-0.27923,-0.08313,-0.33934,-0.08564,-0.38575,-0.03765,-0.2056,-0.06154,-0.26852,-0.07737,-0.26648,-0.08666,-0.26173,-0.0008,-0.20526,-0.00623,-0.28911,-0.01269,-0.34893,-0.01825,-0.40221,0.03851,-0.19207,0.06479,-0.25245,0.08525,-0.29264,0.10181,-0.32696,8
0.0,0.0,-0.05203,-0.03767,-0.08648,-0.11991,-0.10364,-0.19412,-0.12368,-0.25574,-0.07271,-0.19727,-0.0811,-0.27734,-0.08583,-0.33561,-0.08925,-0.38092,-0.03927,-0.20643,-0.06349,-0.26883,-0.07927,-0.26668,-0.08907,-0.26257,-0.00258,-0.20667,-0.0077,-0.29146,-0.01415,-0.35156,-0.02012,-0.40546,0.0363,-0.1943,0.06374,-0.25456,0.08489,-0.29508,0.10194,-0.33013,8
0.0,0.0,-0.05139,-0.03834,-0.0858,-0.12073,-0.10236,-0.19459,-0.12184,-0.25585,-0.07178,-0.19836,-0.07971,-0.27822,-0.08424,-0.33664,-0.08718,-0.38159,-0.03823,-0.20707,-0.06234,-0.26871,-0.07704,-0.2619,-0.08531,-0.25431,-0.00158,-0.20727,-0.00642,-0.29192,-0.01295,-0.35141,-0.01874,-0.40469,0.0373,-0.19471,0.06396,-0.25514,0.08494,-0.2957,0.10201,-0.33077,8
0.0,0.0,-0.05034,-0.0361,-0.08457,-0.11528,-0.10154,-0.18741,-0.11958,-0.24721,-0.07093,-0.19307,-0.0827,-0.26809,-0.0888,-0.32174,-0.0936,-0.36286,-0.03778,-0.20353,-0.06027,-0.26643,-0.0758,-0.26539,-0.08703,-0.26039,-0.00105,-0.20415,-0.00538,-0.28929,-0.0113,-0.3484,-0.01731,-0.4009,0.03751,-0.19142,0.06497,-0.25166,0.08581,-0.29184,0.10257,-0.32658,8
0.0,0.0,-0.05074,-0.0354,-0.08485,-0.11551,-0.10256,-0.18718,-0.12295,-0.24526,-0.07227,-0.19209,-0.07939,-0.26853,-0.08318,-0.32632,-0.08511,-0.37005,-0.03801,-0.20075,-0.05905,-0.26448,-0.073,-0.25503,-0.08123,-0.2425,-0.00026,-0.20045,-0.00373,-0.28563,-0.01012,-0.34341,-0.01552,-0.3946,0.03908,-0.18615,0.06555,-0.24526,0.08549,-0.28513,0.10223,-0.32036,8
0.0,0.0,-0.0516,-0.03643,-0.08637,-0.11783,-0.1043,-0.19131,-0.12513,-0.25325,-0.07232,-0.19455,-0.07987,-0.27338,-0.08445,-0.33353,-0.08659,-0.3779,-0.03897,-0.202,-0.06193,-0.26705,-0.08071,-0.26028,-0.09194,-0.25021,-0.00238,-0.20254,-0.00525,-0.28852,-0.01167,-0.34787,-0.01628,-0.39919,0.03651,-0.18879,0.0627,-0.24869,0.08294,-0.28968,0.10066,-0.32451,8
0.0,0.0,-0.05075,-0.03534,-0.08489,-0.11607,-0.10188,-0.18883,-0.12206,-0.25109,-0.07144,-0.19558,-0.07979,-0.27328,-0.08462,-0.3306,-0.08767,-0.37318,-0.03817,-0.20359,-0.06182,-0.2675,-0.08211,-0.26155,-0.09539,-0.2529,-0.00193,-0.20407,-0.00484,-0.2905,-0.0114,-0.3501,-0.01678,-0.40232,0.0362,-0.1902,0.06266,-0.25053,0.08305,-0.29185,0.10045,-0.32749,8
0.0,0.0,-0.05005,-0.03826,-0.08568,-0.11963,-0.10521,-0.19277,-0.12724,-0.25037,-0.07531,-0.19578,-0.08145,-0.27521,-0.08458,-0.33569,-0.08557,-0.38083,-0.04152,-0.20353,-0.06262,-0.26901,-0.07767,-0.26362,-0.08605,-0.25521,-0.00384,-0.20366,-0.00664,-0.28997,-0.01304,-0.34824,-0.01772,-0.39855,0.03615,-0.18988,0.06235,-0.24991,0.08221,-0.29061,0.09934,-0.32541,8
0.0,0.0,-0.05004,-0.03774,-0.08466,-0.11967,-0.10259,-0.19133,-0.1226,-0.25193,-0.07223,-0.19846,-0.07798,-0.27971,-0.08183,-0.33939,-0.08415,-0.3849,-0.0391,-0.20645,-0.0632,-0.27184,-0.08265,-0.26781,-0.09472,-0.26054,-0.00238,-0.20651,-0.00556,-0.29342,-0.01253,-0.35345,-0.01809,-0.40607,0.03667,-0.19279,0.06283,-0.25292,0.08343,-0.29436,0.10101,-0.33066,8
0.0,0.0,-0.04916,-0.03664,-0.08474,-0.11729,-0.10224,-0.19122,-0.12303,-0.25212,-0.07518,-0.19782,-0.08063,-0.27832,-0.08355,-0.33825,-0.08473,-0.38289,-0.04089,-0.20452,-0.06301,-0.26962,-0.07909,-0.26213,-0.08779,-0.25202,-0.00376,-0.20481,-0.00687,-0.29012,-0.01275,-0.34892,-0.01694,-0.40025,0.03594,-0.19146,0.06252,-0.25169,0.08314,-0.29279,0.10061,-0.3277,8
