x0,y0,x2,y1,x4,y2,x6,y3,x8,y4,x10,y5,x12,y6,x14,y7,x16,y8,x18,y9,x20,y10,x22,y11,x24,y12,x26,y13,x28,y14,x30,y15,x32,y16,x34,y17,x36,y18,x38,y19,x40,y20,label
0.0,0.0,0.11947,-0.06275,0.18537,-0.12348,0.23837,-0.16981,0.28259,-0.21959,0.10824,-0.31973,0.21913,-0.30284,0.23825,-0.20372,0.22782,-0.1313,0.08841,-0.31389,0.23295,-0.28766,0.23462,-0.17674,0.21204,-0.10938,0.07705,-0.27723,0.20825,-0.22601,0.20007,-0.13553,0.17381,-0.08697,0.0717,-0.21598,0.17825,-0.16819,0.18746,-0.10489,0.18033,-0.0683,1
0.0,0.0,0.11874,-0.06015,0.18571,-0.12199,0.24001,-0.16875,0.2845,-0.21829,0.10699,-0.32044,0.22043,-0.3063,0.23836,-0.20589,0.22689,-0.13477,0.0878,-0.31246,0.23436,-0.28543,0.23457,-0.17435,0.21136,-0.1092,0.07736,-0.27373,0.21078,-0.22095,0.20154,-0.12942,0.17542,-0.08167,0.07366,-0.21118,0.17961,-0.16655,0.18759,-0.10522,0.18016,-0.07113,1
0.0,0.0,0.11889,-0.06356,0.18472,-0.1247,0.23808,-0.17213,0.28279,-0.22198,0.10362,-0.32243,0.21836,-0.30649,0.23886,-0.20781,0.22933,-0.13717,0.08458,-0.31435,0.23253,-0.29287,0.23611,-0.18278,0.21482,-0.11548,0.07411,-0.27588,0.20797,-0.22817,0.20164,-0.13712,0.17617,-0.08887,0.06994,-0.21316,0.17542,-0.17224,0.18618,-0.11375,0.17985,-0.08172,1
0.0,0.0,0.12025,-0.06328,0.18577,-0.12524,0.23951,-0.17164,0.28382,-0.22127,0.10511,-0.32056,0.22046,-0.30443,0.2384,-0.20616,0.22687,-0.13798,0.08665,-0.31183,0.23375,-0.29044,0.23596,-0.182,0.21384,-0.11711,0.07661,-0.27309,0.21028,-0.22703,0.20386,-0.13736,0.17822,-0.09056,0.07303,-0.21044,0.17709,-0.17163,0.18691,-0.114,0.1795,-0.08298,1
0.0,0.0,0.11651,-0.06029,0.18257,-0.12145,0.23658,-0.16788,0.28149,-0.21707,0.10642,-0.31981,0.21908,-0.30315,0.23924,-0.20491,0.23013,-0.13433,0.08639,-0.31145,0.23213,-0.28823,0.23581,-0.17741,0.21553,-0.1098,0.07492,-0.2723,0.20764,-0.22391,0.20219,-0.13291,0.17827,-0.08417,0.06989,-0.20925,0.17397,-0.16852,0.18516,-0.10978,0.17989,-0.07656,1
0.0,0.0,0.11646,-0.05927,0.18231,-0.12029,0.23643,-0.16684,0.28103,-0.21675,0.10744,-0.31841,0.21961,-0.3013,0.23813,-0.20388,0.22739,-0.13452,0.08786,-0.31098,0.23295,-0.28761,0.23465,-0.17691,0.21289,-0.11005,0.07637,-0.27282,0.20846,-0.22429,0.20088,-0.13324,0.1754,-0.08555,0.07083,-0.21023,0.17474,-0.16756,0.18485,-0.10774,0.1788,-0.07467,1
0.0,0.0,0.11718,-0.05929,0.18321,-0.12102,0.23785,-0.1686,0.28252,-0.21882,0.10458,-0.31608,0.21926,-0.30386,0.24058,-0.20836,0.23201,-0.13758,0.08617,-0.30908,0.23299,-0.28733,0.23649,-0.17729,0.2157,-0.1095,0.07664,-0.27218,0.21059,-0.22381,0.203,-0.13221,0.17731,-0.08285,0.07331,-0.21176,0.1791,-0.16653,0.18749,-0.10445,0.18,-0.06905,1
0.0,0.0,0.11729,-0.06177,0.18216,-0.12285,0.23307,-0.17007,0.27542,-0.22041,0.10158,-0.31925,0.21284,-0.30567,0.23043,-0.21052,0.21869,-0.14184,0.08092,-0.31211,0.22677,-0.29066,0.22839,-0.18385,0.20578,-0.11743,0.07011,-0.27536,0.20397,-0.22564,0.19668,-0.13501,0.17171,-0.0847,0.06631,-0.21496,0.174,-0.16858,0.18311,-0.10526,0.1767,-0.06717,1
0.0,0.0,0.11868,-0.06017,0.18386,-0.12173,0.23621,-0.16841,0.27899,-0.21876,0.1029,-0.32027,0.21706,-0.3056,0.23242,-0.20856,0.21802,-0.13899,0.08365,-0.31368,0.23073,-0.29231,0.23038,-0.18361,0.20634,-0.11735,0.0741,-0.27674,0.20838,-0.22615,0.19942,-0.13436,0.17292,-0.08517,0.07126,-0.21555,0.17853,-0.17018,0.18669,-0.10702,0.17948,-0.07048,1
0.0,0.0,0.1206,-0.0619,0.18569,-0.12221,0.23691,-0.16832,0.27954,-0.21968,0.10564,-0.31908,0.2207,-0.30187,0.23463,-0.20457,0.21824,-0.13614,0.08562,-0.31215,0.23121,-0.28913,0.23098,-0.18141,0.20609,-0.11452,0.07506,-0.27508,0.20717,-0.22712,0.1999,-0.13756,0.17404,-0.08757,0.07139,-0.21375,0.1781,-0.17011,0.18689,-0.10735,0.17916,-0.06914,1
0.0,0.0,0.11937,-0.06025,0.18545,-0.12158,0.23868,-0.1677,0.28208,-0.21789,0.10666,-0.32114,0.22285,-0.30178,0.23869,-0.20166,0.2239,-0.12988,0.08709,-0.31351,0.23286,-0.28545,0.23353,-0.17429,0.21043,-0.10519,0.07684,-0.27482,0.20978,-0.22325,0.20203,-0.13116,0.17654,-0.08005,0.07331,-0.2121,0.17993,-0.1669,0.18772,-0.10379,0.17952,-0.06624,1
0.0,0.0,0.11824,-0.06316,0.18458,-0.12423,0.238,-0.17081,0.27974,-0.2229,0.10352,-0.32211,0.21909,-0.30551,0.23509,-0.20755,0.22171,-0.1398,0.08465,-0.31361,0.23127,-0.28934,0.23201,-0.18139,0.20893,-0.11641,0.07522,-0.27514,0.20815,-0.22764,0.20111,-0.13843,0.17611,-0.09013,0.07239,-0.2128,0.17796,-0.17106,0.18692,-0.11077,0.1801,-0.07547,1
0.0,0.0,0.11864,-0.06279,0.18535,-0.12407,0.23909,-0.17087,0.28112,-0.22291,0.1057,-0.32277,0.21944,-0.30578,0.23552,-0.20666,0.22181,-0.13725,0.08652,-0.31448,0.2326,-0.2885,0.23323,-0.1788,0.20993,-0.11349,0.07654,-0.27533,0.2091,-0.22685,0.20215,-0.13684,0.17713,-0.08873,0.07325,-0.21176,0.1779,-0.17109,0.1878,-0.11169,0.18185,-0.07774,1
0.0,0.0,0.119,-0.06088,0.18548,-0.12094,0.239,-0.16777,0.2812,-0.2197,0.10486,-0.32144,0.21928,-0.30693,0.23447,-0.20924,0.21959,-0.13859,0.0856,-0.31446,0.23327,-0.28903,0.23193,-0.18096,0.20721,-0.1174,0.07591,-0.27611,0.20937,-0.22525,0.19964,-0.13611,0.17274,-0.08969,0.07278,-0.21372,0.17875,-0.16883,0.1869,-0.10882,0.17926,-0.07558,1
0.0,0.0,0.11989,-0.06147,0.18567,-0.12109,0.23825,-0.16757,0.27973,-0.22047,0.10579,-0.32243,0.21975,-0.30341,0.23425,-0.20635,0.21863,-0.13674,0.08608,-0.31576,0.2327,-0.28979,0.23221,-0.18208,0.20804,-0.11719,0.07582,-0.27783,0.20822,-0.2266,0.19908,-0.13759,0.17208,-0.09037,0.07206,-0.2156,0.17738,-0.16913,0.18629,-0.10827,0.17932,-0.07371,1
0.0,0.0,0.11798,-0.06184,0.18323,-0.1211,0.23583,-0.16704,0.27608,-0.21913,0.1017,-0.32223,0.21639,-0.30614,0.23033,-0.20579,0.21432,-0.13806,0.08305,-0.31303,0.22997,-0.28898,0.22897,-0.18156,0.20445,-0.1194,0.07321,-0.27283,0.20618,-0.22489,0.19728,-0.13611,0.17052,-0.09069,0.06991,-0.20808,0.17491,-0.16964,0.18429,-0.11295,0.17751,-0.08144,1
0.0,0.0,0.11976,-0.06307,0.18405,-0.12361,0.23635,-0.16991,0.2768,-0.22165,0.10346,-0.3209,0.21916,-0.30285,0.23112,-0.20485,0.21333,-0.13912,0.08429,-0.3136,0.23025,-0.29156,0.22887,-0.18453,0.20433,-0.12352,0.07445,-0.27577,0.20737,-0.23114,0.19888,-0.14289,0.17138,-0.09765,0.07097,-0.21313,0.17816,-0.17203,0.18775,-0.11259,0.18015,-0.07933,1
0.0,0.0,0.11761,-0.06202,0.18339,-0.12296,0.23738,-0.16913,0.27945,-0.22133,0.10024,-0.32071,0.21749,-0.30627,0.23571,-0.20491,0.22259,-0.13214,0.08211,-0.31276,0.23083,-0.29164,0.23303,-0.18027,0.21048,-0.11208,0.07354,-0.2739,0.20787,-0.22487,0.20021,-0.13424,0.17441,-0.08644,0.07163,-0.2112,0.17833,-0.16653,0.18534,-0.10652,0.17619,-0.0738,1
0.0,0.0,0.11893,-0.06312,0.18335,-0.12308,0.23638,-0.16973,0.27819,-0.22185,0.10017,-0.31767,0.21375,-0.30639,0.23186,-0.20873,0.2181,-0.13725,0.08154,-0.3119,0.22903,-0.29589,0.23163,-0.18708,0.20843,-0.12063,0.07237,-0.27507,0.20621,-0.22953,0.19896,-0.13964,0.17233,-0.0922,0.06977,-0.21351,0.17718,-0.1693,0.18449,-0.10767,0.1746,-0.07355,1
0.0,0.0,0.11882,-0.06303,0.18379,-0.12405,0.23737,-0.16929,0.27903,-0.22046,0.10209,-0.32103,0.21758,-0.30305,0.23439,-0.20209,0.2206,-0.1317,0.08365,-0.31259,0.23079,-0.28807,0.23207,-0.1765,0.20908,-0.10947,0.07439,-0.27303,0.2083,-0.22369,0.20104,-0.13259,0.17551,-0.08523,0.07188,-0.20909,0.17763,-0.16678,0.18455,-0.10844,0.17497,-0.07699,1
0.0,0.0,0.1202,-0.06136,0.18557,-0.12307,0.23818,-0.17012,0.27926,-0.22178,0.10361,-0.32019,0.22098,-0.30205,0.23664,-0.20231,0.2208,-0.13051,0.08549,-0.31303,0.23425,-0.29188,0.23564,-0.18133,0.2114,-0.11212,0.07655,-0.27589,0.21194,-0.22959,0.2049,-0.13558,0.17831,-0.08364,0.07363,-0.2143,0.18224,-0.17083,0.19055,-0.10784,0.18175,-0.07034,1
0.0,0.0,0.11869,-0.06152,0.18509,-0.12198,0.23866,-0.16921,0.27884,-0.22338,0.10216,-0.32191,0.21906,-0.30617,0.23818,-0.20567,0.22628,-0.13267,0.0832,-0.31347,0.23161,-0.29074,0.23463,-0.17968,0.21253,-0.10957,0.0739,-0.27465,0.20905,-0.22709,0.20343,-0.13415,0.17919,-0.08125,0.07157,-0.21205,0.18033,-0.16784,0.18975,-0.10616,0.18255,-0.06862,1
0.0,0.0,0.1217,-0.05989,0.18592,-0.12017,0.23792,-0.16665,0.27799,-0.21848,0.10572,-0.31454,0.21658,-0.30514,0.23254,-0.20925,0.21698,-0.13982,0.08662,-0.30933,0.23279,-0.29265,0.23351,-0.18525,0.20808,-0.12188,0.07675,-0.27331,0.21116,-0.22958,0.20374,-0.13956,0.17585,-0.0926,0.0742,-0.21193,0.18331,-0.16985,0.18989,-0.10796,0.17812,-0.07395,1
0.0,0.0,0.12034,-0.05935,0.18581,-0.12061,0.23841,-0.16798,0.27876,-0.22039,0.10496,-0.31841,0.21762,-0.30237,0.2352,-0.20649,0.2227,-0.13794,0.08562,-0.3112,0.23363,-0.28772,0.23423,-0.17982,0.21028,-0.11586,0.07578,-0.27337,0.21107,-0.22415,0.20321,-0.13351,0.17652,-0.08633,0.07311,-0.21107,0.18107,-0.16638,0.18863,-0.10525,0.17913,-0.07205,1
0.0,0.0,0.11792,-0.06107,0.18376,-0.12121,0.23644,-0.16827,0.27735,-0.22264,0.10389,-0.31952,0.21844,-0.30028,0.2358,-0.2008,0.22286,-0.13163,0.0841,-0.31165,0.23021,-0.28875,0.23207,-0.17917,0.20912,-0.11286,0.07318,-0.27342,0.20661,-0.22579,0.19955,-0.13416,0.17313,-0.08543,0.06901,-0.21101,0.17716,-0.16888,0.18508,-0.10669,0.17534,-0.07125,1
0.0,0.0,0.11777,-0.06176,0.18401,-0.12183,0.23696,-0.16804,0.27788,-0.2207,0.10312,-0.32081,0.21765,-0.30082,0.23547,-0.19996,0.22363,-0.12927,0.08342,-0.31151,0.23021,-0.28649,0.23129,-0.17544,0.20838,-0.10739,0.07239,-0.2716,0.20601,-0.22198,0.19854,-0.12933,0.17321,-0.07942,0.06825,-0.2076,0.17541,-0.16721,0.18443,-0.10618,0.17704,-0.07061,1
0.0,0.0,0.11806,-0.06132,0.18397,-0.12143,0.2375,-0.16753,0.27809,-0.21983,0.09941,-0.31882,0.21696,-0.30449,0.23546,-0.20836,0.22257,-0.13903,0.08203,-0.30943,0.23093,-0.28885,0.23275,-0.18261,0.2087,-0.11735,0.07396,-0.27017,0.20839,-0.22586,0.20149,-0.13713,0.17563,-0.08918,0.0726,-0.20762,0.18003,-0.16774,0.1873,-0.10874,0.17761,-0.07478,1
0.0,0.0,0.12094,-0.06349,0.18579,-0.1235,0.23781,-0.16978,0.27834,-0.22264,0.10416,-0.31996,0.21955,-0.30173,0.23631,-0.20441,0.22169,-0.13662,0.08484,-0.31255,0.23086,-0.29023,0.23351,-0.18299,0.21026,-0.11745,0.07486,-0.27466,0.20817,-0.22887,0.20238,-0.13823,0.17666,-0.08759,0.07162,-0.21244,0.17958,-0.1708,0.18865,-0.10931,0.17997,-0.07205,1
0.0,0.0,0.11992,-0.06182,0.18587,-0.12026,0.23892,-0.16548,0.27838,-0.21974,0.10211,-0.32019,0.21794,-0.30183,0.23568,-0.20219,0.22257,-0.13299,0.08322,-0.31163,0.23066,-0.28658,0.23314,-0.17874,0.21051,-0.11319,0.07363,-0.27221,0.2075,-0.22286,0.20121,-0.13272,0.17594,-0.08315,0.07109,-0.20885,0.17798,-0.16638,0.18762,-0.1063,0.18042,-0.07018,1
0.0,0.0,0.12025,-0.06221,0.18432,-0.1218,0.23655,-0.16894,0.27588,-0.22296,0.09996,-0.31933,0.21698,-0.30224,0.23182,-0.20751,0.21606,-0.14339,0.08239,-0.31204,0.23104,-0.29092,0.23046,-0.18722,0.20472,-0.12762,0.07425,-0.2748,0.20874,-0.22769,0.20024,-0.14061,0.17183,-0.0969,0.07276,-0.21358,0.18082,-0.17069,0.18753,-0.11225,0.17577,-0.08161,1
0.0,0.0,0.11836,-0.06182,0.18411,-0.12109,0.23745,-0.16779,0.27588,-0.22286,0.10002,-0.32043,0.21679,-0.29974,0.2319,-0.20288,0.2177,-0.1384,0.08215,-0.31013,0.23009,-0.28406,0.22934,-0.17949,0.20445,-0.11852,0.07308,-0.2701,0.20688,-0.21873,0.19883,-0.13149,0.17221,-0.08672,0.07093,-0.20683,0.17711,-0.16528,0.18446,-0.10919,0.1744,-0.07898,1
0.0,0.0,0.12042,-0.06147,0.18697,-0.1219,0.23855,-0.1691,0.27808,-0.2241,0.1009,-0.31886,0.21957,-0.30094,0.2346,-0.20152,0.21849,-0.13299,0.08246,-0.31132,0.23054,-0.28478,0.22915,-0.17671,0.20351,-0.11262,0.07384,-0.27355,0.20769,-0.22372,0.19999,-0.13404,0.17421,-0.08547,0.07286,-0.21184,0.17889,-0.16994,0.18534,-0.1106,0.17555,-0.07654,1
0.0,0.0,0.11903,-0.06087,0.18645,-0.11951,0.23936,-0.16649,0.2786,-0.22219,0.10154,-0.31971,0.21922,-0.30105,0.23297,-0.20059,0.21638,-0.13341,0.08302,-0.31169,0.23108,-0.28505,0.22824,-0.17774,0.20145,-0.11712,0.07369,-0.27316,0.20696,-0.2236,0.19822,-0.13535,0.17125,-0.09058,0.07136,-0.2106,0.17665,-0.16996,0.18431,-0.11271,0.17531,-0.08152,1
0.0,0.0,0.12108,-0.06277,0.1879,-0.12137,0.24068,-0.16867,0.27889,-0.22499,0.10355,-0.32262,0.21981,-0.30092,0.2339,-0.20043,0.21802,-0.13371,0.08524,-0.31345,0.23234,-0.28337,0.22993,-0.17489,0.20353,-0.11296,0.07535,-0.27358,0.20895,-0.22249,0.20036,-0.13289,0.17328,-0.08746,0.07234,-0.20931,0.17683,-0.16935,0.18326,-0.11222,0.17246,-0.08141,1
0.0,0.0,0.12052,-0.06155,0.18726,-0.12178,0.24103,-0.16844,0.28192,-0.22213,0.10381,-0.32069,0.22121,-0.30406,0.23607,-0.20371,0.22051,-0.13447,0.08667,-0.31373,0.23647,-0.28935,0.2332,-0.17921,0.20619,-0.11615,0.07847,-0.27639,0.213,-0.22642,0.20211,-0.13591,0.17381,-0.09093,0.07683,-0.21464,0.18181,-0.16969,0.18608,-0.11049,0.17439,-0.08038,1
0.0,0.0,0.12149,-0.05986,0.18792,-0.12008,0.24139,-0.16739,0.28266,-0.22105,0.10274,-0.3217,0.22092,-0.30824,0.23662,-0.20848,0.22034,-0.13909,0.08546,-0.31375,0.23671,-0.29221,0.23389,-0.18352,0.20622,-0.12164,0.07772,-0.27546,0.21322,-0.22697,0.2023,-0.13715,0.17315,-0.09234,0.0768,-0.21338,0.18391,-0.16942,0.18711,-0.10958,0.17358,-0.07868,1
0.0,0.0,0.1203,-0.05993,0.18701,-0.11879,0.23893,-0.16661,0.27766,-0.22104,0.10725,-0.31703,0.21642,-0.30509,0.23236,-0.20937,0.21828,-0.14019,0.0869,-0.31282,0.23294,-0.28998,0.23291,-0.18244,0.20711,-0.11921,0.07533,-0.2764,0.20767,-0.22544,0.19993,-0.13576,0.17228,-0.08936,0.07067,-0.21433,0.1777,-0.16846,0.18522,-0.10711,0.17427,-0.07284,1
0.0,0.0,0.12014,-0.06173,0.18647,-0.12056,0.23912,-0.16734,0.27823,-0.22143,0.10577,-0.31896,0.22172,-0.2998,0.23323,-0.20383,0.21608,-0.13865,0.087,-0.31271,0.23372,-0.28591,0.23006,-0.17947,0.20415,-0.11796,0.077,-0.27542,0.20972,-0.22328,0.19884,-0.13544,0.17048,-0.09117,0.07377,-0.21314,0.17903,-0.1687,0.18564,-0.10898,0.17561,-0.07666,1
0.0,0.0,0.11905,-0.06144,0.18548,-0.12177,0.23784,-0.16774,0.27851,-0.22023,0.10157,-0.32341,0.22129,-0.30269,0.23823,-0.20087,0.22475,-0.1301,0.08358,-0.31393,0.2337,-0.28568,0.23321,-0.17652,0.20855,-0.11043,0.07423,-0.2736,0.20893,-0.22071,0.20083,-0.13013,0.17501,-0.08218,0.07179,-0.20977,0.17752,-0.16771,0.18496,-0.10904,0.17603,-0.07531,1
0.0,0.0,0.12013,-0.06372,0.18582,-0.12296,0.23752,-0.16891,0.27762,-0.22145,0.10131,-0.32021,0.21803,-0.30306,0.23337,-0.205,0.21795,-0.13795,0.08295,-0.31232,0.23178,-0.2892,0.23042,-0.18228,0.20429,-0.11979,0.07366,-0.27386,0.20793,-0.22617,0.19908,-0.13737,0.17158,-0.09129,0.07105,-0.21107,0.17709,-0.17134,0.18561,-0.11229,0.17713,-0.07888,1
0.0,0.0,0.12092,-0.06238,0.18843,-0.12099,0.24174,-0.16799,0.27997,-0.22361,0.10368,-0.32126,0.22024,-0.29893,0.23418,-0.19863,0.21755,-0.13144,0.08437,-0.31292,0.23281,-0.28559,0.23065,-0.17599,0.20429,-0.11302,0.07418,-0.27398,0.20894,-0.22281,0.20019,-0.13275,0.17294,-0.087,0.07103,-0.21018,0.17723,-0.16966,0.18514,-0.11129,0.17631,-0.07951,1
0.0,0.0,0.1206,-0.06212,0.18815,-0.11982,0.24177,-0.16493,0.28094,-0.21898,0.10351,-0.32087,0.22119,-0.29808,0.23605,-0.19656,0.2207,-0.12898,0.08567,-0.31174,0.23424,-0.28398,0.23234,-0.17472,0.20641,-0.11118,0.07623,-0.27191,0.20998,-0.22076,0.20099,-0.13075,0.17378,-0.08492,0.07364,-0.20748,0.17933,-0.16765,0.18596,-0.11009,0.17547,-0.079,1
0.0,0.0,0.11891,-0.05835,0.18566,-0.11751,0.23798,-0.16312,0.27646,-0.21797,0.10085,-0.31642,0.21628,-0.29837,0.23316,-0.20012,0.21955,-0.13247,0.08214,-0.30955,0.23089,-0.28483,0.23034,-0.17713,0.20503,-0.11379,0.07283,-0.27251,0.20701,-0.22159,0.19885,-0.13092,0.17227,-0.08383,0.07068,-0.21126,0.17691,-0.16695,0.18351,-0.10524,0.17334,-0.0707,1
0.0,0.0,0.12061,-0.06099,0.18822,-0.12187,0.24121,-0.16826,0.27944,-0.22261,0.1043,-0.31951,0.22173,-0.29726,0.23548,-0.19606,0.22064,-0.13056,0.08583,-0.31097,0.23333,-0.28392,0.2311,-0.176,0.20615,-0.11272,0.07579,-0.27212,0.20859,-0.2215,0.19978,-0.13143,0.17407,-0.08458,0.07259,-0.20869,0.17691,-0.16895,0.18642,-0.11081,0.17995,-0.07741,1
0.0,0.0,0.11997,-0.06127,0.18673,-0.12031,0.23992,-0.16612,0.27743,-0.22142,0.10301,-0.32069,0.22139,-0.3017,0.2349,-0.20108,0.21925,-0.13353,0.08438,-0.31218,0.23207,-0.28613,0.22966,-0.17932,0.20467,-0.11635,0.07477,-0.27313,0.20743,-0.22132,0.19727,-0.13252,0.17049,-0.08663,0.07248,-0.21004,0.17737,-0.16715,0.18394,-0.10854,0.17483,-0.07535,1
0.0,0.0,0.12065,-0.06251,0.18681,-0.121,0.23998,-0.16669,0.27891,-0.21909,0.10282,-0.31841,0.21988,-0.29783,0.2343,-0.19675,0.21915,-0.12915,0.08568,-0.30915,0.23514,-0.2847,0.23277,-0.17603,0.20654,-0.11079,0.0772,-0.26948,0.21182,-0.22046,0.20264,-0.12975,0.17572,-0.08148,0.07537,-0.20591,0.1795,-0.16808,0.18865,-0.11082,0.18189,-0.07807,1
0.0,0.0,0.11986,-0.06239,0.18576,-0.12257,0.23857,-0.16903,0.27926,-0.2208,0.09815,-0.32042,0.21828,-0.30153,0.23615,-0.2003,0.22208,-0.13063,0.08108,-0.30986,0.23237,-0.28618,0.2329,-0.17717,0.20719,-0.1115,0.07331,-0.26968,0.20889,-0.22183,0.20142,-0.13005,0.17455,-0.08119,0.07213,-0.20634,0.17971,-0.16768,0.1863,-0.1077,0.17535,-0.07321,1
0.0,0.0,0.12046,-0.0605,0.18624,-0.12138,0.23826,-0.16847,0.27714,-0.22245,0.1017,-0.319,0.21855,-0.30252,0.23512,-0.20431,0.22063,-0.13557,0.08323,-0.31092,0.23148,-0.28909,0.23171,-0.1817,0.20689,-0.11818,0.07419,-0.27285,0.20877,-0.22504,0.20109,-0.13493,0.17409,-0.08744,0.07231,-0.21063,0.1799,-0.17017,0.18619,-0.11027,0.17449,-0.077,1
0.0,0.0,0.12001,-0.05958,0.18623,-0.11996,0.23887,-0.16665,0.27859,-0.22027,0.10241,-0.31824,0.21832,-0.30349,0.23696,-0.20547,0.22399,-0.13745,0.08435,-0.3103,0.23261,-0.28796,0.23268,-0.18064,0.20734,-0.11826,0.07546,-0.27207,0.20912,-0.22417,0.20127,-0.1349,0.17407,-0.08835,0.07353,-0.20988,0.17972,-0.16824,0.18583,-0.10917,0.174,-0.0767,1
